timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance_0,covariance_1,covariance_6,covariance_7,covariance_35
1710501462462454951,-0.8949704781382674,-2.798863081827008,0.0,0.0,0.0,-0.4994737775044245,0.8663290053931362,0.010222762553718054,-0.0027059824179475134,-0.0027059824179475134,0.0056327841335304515,0.00013321876887965677
1710501462745128369,-0.8568421724825492,-2.8573694268785945,0.0,0.0,0.0,-0.4411526254192859,0.8974320927433291,0.009105614146224284,-0.001831615478320149,-0.001831615478320149,0.005771148781179313,0.00016882426580578836
1710501463014999660,-0.823211208246393,-2.897852206773918,0.0,0.0,0.0,-0.37839896826728237,0.9256425988545774,0.010958272880240483,-0.0022484402015570818,-0.0022484402015570818,0.005856801293677257,0.00012122182631853376
1710501463285198041,-0.789944939696565,-2.9387824675639314,0.0,0.0,0.0,-0.30819659061956234,0.9513226905369586,0.014197628133348456,-0.0021941123383577873,-0.0021941123383577873,0.004666257771055601,0.0002290360407862697
1710501463555578531,-0.7901236591496033,-2.940555912378069,0.0,0.0,0.0,-0.19036201190466864,0.9817139626304633,0.016986785978188045,-0.003286218964784567,-0.003286218964784567,0.005642628937040127,0.00022741018993301522
1710501463825691819,-0.7501062369047894,-2.93009119848974,0.0,0.0,0.0,-0.046163835786124534,0.9989338818287783,0.009759013376251508,-0.001359782406488233,-0.001359782406488233,0.005661735123643336,0.00022682367474925085
1710501464108086240,-0.7503908890711865,-2.9408365594327663,0.0,0.0,0.0,0.08853967296004718,0.996072651121457,0.009677435736147367,-0.0012895313769584933,-0.0012895313769584933,0.0052736400209059476,0.00022838284778211806
1710501464378392823,-0.7647253514459361,-2.93135096541062,0.0,0.0,0.0,0.2222312265828025,0.9749939907155855,0.012982106189810737,-0.0023718994160728184,-0.0023718994160728184,0.0056261865182685245,0.00031092546481442516
1710501464648653277,-0.7029958407573383,-2.9354144815633725,0.0,0.0,0.0,0.3086224914704514,0.9511846076123032,0.009369450895651653,-0.00020641741062281234,-0.00020641741062281234,0.00518862550218587,0.00022800819284654128
1710501464919043489,-0.6760745847499166,-2.8758880461471077,0.0,0.0,0.0,0.3147244037928052,0.9491830959605546,0.012268739770585223,-0.0027422078705924557,-0.0027422078705924557,0.005811681135706165,0.00016857237045733776
1710501465201319337,-0.5897512893415652,-2.816577309135249,0.0,0.0,0.0,0.3157741937237263,0.9488343683584246,0.009735030994991551,-0.0007366091699264268,-0.0007366091699264268,0.005472110488457384,0.00016905054954154483
1710501465471382126,-0.5438767068082018,-2.767951285185311,0.0,0.0,0.0,0.3136734734462981,0.9495309115853652,0.00997693387370455,-0.0002924775603636986,-0.0002924775603636986,0.0044964662218338275,0.00016878916216717563
1710501465877136322,-0.45414894919597165,-2.6944733994810113,0.0,0.0,0.0,0.31362380490071395,0.9495473179360778,0.009096057103268775,0.00015900165319383884,0.00015900165319383884,0.003330948304203194,0.00012111036745271756
1710501466147032428,-0.38778177623381727,-2.6558236086246674,0.0,0.0,0.0,0.31367689508705104,0.9495297812541464,0.006488390374166714,0.0005945734337845682,0.0005945734337845682,0.002617604882244087,0.00012116203182767514
1710501466417212938,-0.3216789045064894,-2.5970943844256795,0.0,0.0,0.0,0.3123376278715973,0.9499711607283369,0.005645043394416633,0.0005924759219672668,0.0005924759219672668,0.0027032236534008072,0.00013330752811846995
1710501466699824190,-0.25194754478514864,-2.5462286922584987,0.0,0.0,0.0,0.3116893437351817,0.9501840626962398,0.006850987733397123,0.001023495641309241,0.001023495641309241,0.002763440967058617,0.00012119529984047716
1710501466969957146,-0.2053173829881711,-2.5216566187168934,0.0,0.0,0.0,0.29277554821156404,0.9561811953648838,0.005752885154856368,0.0007554096423049019,0.0007554096423049019,0.00269223903368464,0.00013331450612240326
1710501467240149267,-0.15872839265167854,-2.4781151819651726,0.0,0.0,0.0,0.24628685238181536,0.9691969801561796,0.006013913945831653,0.0007819852637109734,0.0007819852637109734,0.002508974311777955,0.0001211475357779093
1710501467510552405,-0.08516871464062292,-2.4382259460243323,0.0,0.0,0.0,0.2460415376674075,0.969259285094684,0.006121105597170332,0.000688845139850831,0.000688845139850831,0.0027203535364586488,0.00012116602592753521
1710501467792889844,-0.019418446525671963,-2.3971872419428477,0.0,0.0,0.0,0.24766124563079545,0.96884668932324,0.00617722579439623,0.0010543129670729963,0.0010543129670729963,0.0029004047586447083,0.00012126083159882409
1710501468063502480,0.053453282614563113,-2.3578406402466046,0.0,0.0,0.0,0.24753015242273532,0.9688801905507086,0.00535696160259944,0.0006637573229099985,0.0006637573229099985,0.0025414367505668806,0.0001212784795958135
1710501468333446659,0.1281483013432223,-2.318346155647806,0.0,0.0,0.0,0.24769673407207016,0.9688376169049332,0.006774502751960638,0.0014476894452424393,0.0014476894452424393,0.0031026706904889643,0.00013334447136272143
1710501468603472208,0.21005493274308296,-2.2692008688002936,0.0,0.0,0.0,0.24741549225709927,0.9689094767784951,0.0056203325879052215,0.0009640097224452638,0.0009640097224452638,0.0026403268911413987,0.00013307054238659974
1710501468873598275,0.272485530205891,-2.2299073993462657,0.0,0.0,0.0,0.24948472123866366,0.9683787347254516,0.005322296635278918,0.0008035260754978948,0.0008035260754978948,0.002785814303505343,0.00012120694215262372
1710501469156042084,0.3481186296456779,-2.1885004919763547,0.0,0.0,0.0,0.2488103917654071,0.9685522128153673,0.00492331934081002,0.0005608583622803933,0.0005608583622803933,0.0028720132582351443,0.00012118866618442326
1710501469426326186,0.4198974569428596,-2.1496743293381466,0.0,0.0,0.0,0.24920441135500682,0.9684509080801177,0.004518070769683574,0.0006181171958108129,0.0006181171958108129,0.002438656478370059,0.00012119410471708959
1710501469696659695,0.49238999031927544,-2.1004064595593506,0.0,0.0,0.0,0.24800499561804906,0.9687587533274171,0.004741935782547067,0.0006709904912274475,0.0006709904912274475,0.0025372892236150335,0.0001212205255850567
1710501469966796261,0.5646968172612377,-2.0614818490396396,0.0,0.0,0.0,0.24482073433893173,0.9695683617145034,0.004729370778840894,0.0003618533256040941,0.0003618533256040941,0.0027202572980799325,0.0001691840143949742
1710501470236890476,0.636964656936353,-2.0124512318614887,0.0,0.0,0.0,0.24890867575762732,0.9685269594247671,0.004573955401848442,0.0006225534584541392,0.0006225534584541392,0.002462559851213194,0.00016895474924769044
1710501470519473395,0.7025053497260776,-1.9716509544712846,0.0,0.0,0.0,0.2480018997251605,0.9687595458795291,0.004159380647099099,0.0005494207529693751,0.0005494207529693751,0.002622296319081933,0.00012114786888773422
1710501470924904575,0.8115506669471101,-1.902891070439237,0.0,0.0,0.0,0.24795892656989424,0.9687705459675712,0.004314338410545433,0.0007270885837451568,0.0007270885837451568,0.0025285036249826595,0.0001328363346540497
1710501471195037938,0.8841728209377392,-1.8738104820367147,0.0,0.0,0.0,0.24604594217913167,0.9692581670211418,0.00424065365925626,0.0007460775006187198,0.0007460775006187198,0.002410862676258341,0.00012124517070864199
1710501471465020377,0.9662346811431431,-1.8246053074088102,0.0,0.0,0.0,0.2482337636920996,0.9687001592666612,0.0042126666713577544,0.0006019103615655022,0.0006019103615655022,0.0024787073499034354,0.00013327226061170196
1710501471748642303,1.0298997259132745,-1.7844462970549917,0.0,0.0,0.0,0.2467198004930026,0.969086858875247,0.00372838614389742,0.00045354456055729525,0.00045354456055729525,0.002218161268018497,0.00013331046539762998
1710501472017897416,1.0868267103408875,-1.7546042160078867,0.0,0.0,0.0,0.24623734590412155,0.9692095591161356,0.0035587367818826106,0.0004573054119971488,0.0004573054119971488,0.0024083589121677877,0.00012130908770214427
1710501472288278350,1.1208617475790579,-1.734962994085384,0.0,0.0,0.0,0.24783816377383372,0.9688014474479352,0.003889042527549235,0.0005166159809870782,0.0005166159809870782,0.002595872210608776,0.00013305452611016196
1710501472558281899,1.1932554997078793,-1.6856651229602386,0.0,0.0,0.0,0.24596238884943344,0.9692793731796215,0.003379150169515452,0.00034198990141651745,0.00034198990141651745,0.0025614129942228762,0.00016897903717845122
1710501472976417670,1.3047165914421763,-1.6265440961311814,0.0,0.0,0.0,0.24549209898465188,0.9693985915690768,0.0038393892207322536,0.0004650764678581922,0.0004650764678581922,0.0024874098252250856,0.00013320857429846263
1710501473381542780,1.4127301847857345,-1.5690082583141247,0.0,0.0,0.0,0.24679197678773115,0.9690684806520146,0.004094934330772701,0.0006229442505010794,0.0006229442505010794,0.0024537135045147986,0.00012120690113766588
1710501473651695698,1.483342148543803,-1.5415306176053496,0.0,0.0,0.0,0.22315078338336536,0.9747839390733674,0.003991294894867399,0.0005433984162676477,0.0005433984162676477,0.002235267546148172,0.00013316376850702595
1710501473921426305,1.527215783491935,-1.4984717888919672,0.0,0.0,0.0,0.20083135631982102,0.9796258297527383,0.004062947607502549,0.00040036760380227055,0.00040036760380227055,0.00241494080853176,0.00012133116017926569
1710501474204121816,1.6060724819812142,-1.4649377953811034,0.0,0.0,0.0,0.20354461142759936,0.9790656725464271,0.00447425581681989,0.0005268659277832496,0.0005268659277832496,0.002268913704611707,0.0001330335660434606
1710501474474310752,1.6920609105913629,-1.4323146536463027,0.0,0.0,0.0,0.2044172232594981,0.978883853598003,0.004227013706625032,0.0003983150904871801,0.0003983150904871801,0.0023797079290127096,0.00013340627616495408
1710501474744495281,1.7671389985937027,-1.400063178091579,0.0,0.0,0.0,0.20434564007060654,0.9788987993577958,0.0042510393459236585,0.0005178921401748916,0.0005178921401748916,0.0024242123288999214,0.00013272228698956538
1710501475014765457,1.843108227877318,-1.3678055986196123,0.0,0.0,0.0,0.2047785232221866,0.9788083348781519,0.004163346421559627,0.0006070963940952379,0.0006070963940952379,0.002384101416362975,0.0001330638835262667
1710501475284734988,1.9089716497645706,-1.3247643125902593,0.0,0.0,0.0,0.20288263213348431,0.9792030624842782,0.00387523336494419,0.0005318201391669649,0.0005318201391669649,0.0024429130680784575,0.00013292545946243847
1710501475567645922,1.9879552912206513,-1.2907536560960606,0.0,0.0,0.0,0.2039992555101084,0.9789710433671271,0.0038575571029570463,0.00038794161542807416,0.00038794161542807416,0.002392786686013351,0.00012116866694834096
1710501475972897308,2.1020928662495346,-1.2316187797517297,0.0,0.0,0.0,0.20433172942148858,0.9789017031099821,0.0038138434410621897,0.0005484209010476405,0.0005484209010476405,0.002524608869501621,0.0001332649590388338
1710501476242954431,2.177912080152929,-1.198865486791264,0.0,0.0,0.0,0.2035335001816569,0.979067982473027,0.0038072842540444827,0.0005663432337711474,0.0005663432337711474,0.0026348699517443888,0.00013263100306296522
1710501476512941573,2.2519368871912606,-1.1674799342118143,0.0,0.0,0.0,0.20415226881814016,0.9789391457779211,0.003995587032763436,0.000810463527507983,0.000810463527507983,0.0026628504778897807,0.00013287742002484075
1710501476795915506,2.332049141564685,-1.1228570089438517,0.0,0.0,0.0,0.20251022024134713,0.9792801492411664,0.004311770101962173,0.0009345846755417592,0.0009345846755417592,0.002782531444323689,0.00013214487947309667
1710501477065813927,2.407159501449791,-1.1001553476978916,0.0,0.0,0.0,0.20482367514794314,0.9787988874630426,0.003988488370918142,0.0006618250412539944,0.0006618250412539944,0.0029312860265069494,0.0001327872062877408
1710501477470962017,2.5208189074089646,-1.0508478021247358,0.0,0.0,0.0,0.20105956302273004,0.9795790178015804,0.0041133781793027,0.0009267537360651046,0.0009267537360651046,0.0025339880601340952,0.00013230463418353948
1710501477753652398,2.590406165829954,-0.996484210284626,0.0,0.0,0.0,0.20481749948893704,0.9788001797624984,0.0037006754053246103,0.0005882585511374703,0.0005882585511374703,0.00256775016099637,0.00013258554075794068
1710501478023841316,2.6571369353808643,-0.9725032119475674,0.0,0.0,0.0,0.20404768791265146,0.9789609497102023,0.0034750017297983317,0.000524800608609529,0.000524800608609529,0.00259451911859549,0.0001206801129698261
1710501478294069900,2.7434708119257745,-0.9395362431890357,0.0,0.0,0.0,0.20362699833762818,0.9790485409559669,0.003630517092059167,0.00042228124372740126,0.00042228124372740126,0.00250818283400747,0.00012092972975834279
1710501478564262391,2.810009279975702,-0.9075376965826143,0.0,0.0,0.0,0.20263483113433578,0.9792543720663999,0.0032759778462589494,0.00038397615614509415,0.00038397615614509415,0.00263749553731398,0.0001328992153897746
1710501478981896112,2.9286537033802738,-0.847316682840178,0.0,0.0,0.0,0.20094697664517255,0.9796021195246387,0.0037620046863563227,0.0004898189371613186,0.0004898189371613186,0.00259726975594422,0.00012097239696109158
1710501479252019679,3.005152428622047,-0.8145148103057337,0.0,0.0,0.0,0.20488394269225316,0.9787862739264775,0.0035229283489851236,0.0007020806955005074,0.0007020806955005074,0.002887787552333367,0.00013298858719353323
1710501479522148967,3.0817582612727046,-0.7818882018300937,0.0,0.0,0.0,0.2045797563459595,0.9788498982445816,0.0035788848807543757,0.0006188848008085672,0.0006188848008085672,0.0027899824622799945,0.00013337927197483036
1710501479792482791,3.1585472938164276,-0.7488723484175286,0.0,0.0,0.0,0.2031503795653473,0.9791475492909408,0.003406422669592768,0.000512498879546358,0.000512498879546358,0.0025533642578797707,0.00013247073594430014
1710501480210081919,3.2764894365837267,-0.6878485727694587,0.0,0.0,0.0,0.20591547419011136,0.9785697816145058,0.0033086196165988267,0.0002328794061547472,0.0002328794061547472,0.0025234594899512974,0.00016922104742771684
1710501480480216745,3.3527524270465894,-0.6546749110620527,0.0,0.0,0.0,0.20455403814729362,0.978855272998841,0.003404015622768666,0.00041232824209343883,0.00041232824209343883,0.0025536276482665656,0.00013261513564362168
1710501480750599550,3.428957416812838,-0.6219739524523558,0.0,0.0,0.0,0.20526776142065545,0.9787058527061913,0.0033332335101877385,0.00010319374184633906,0.00010319374184633906,0.0026919601975398466,0.00012113098783654844
1710501481021188148,3.5039441760774555,-0.5791525686922867,0.0,0.0,0.0,0.20529437994366273,0.978700269522568,0.003501214742719788,0.000253363807600289,0.000253363807600289,0.0026078715398758262,0.0001331530396771571
1710501481303426015,3.582423317633901,-0.5449971190999998,0.0,0.0,0.0,0.2055134224071764,0.9786542970888594,0.0035433047904582043,0.00046720967164052136,0.00046720967164052136,0.002728339849165119,0.00013267084056292028
1710501481573501027,3.658578667066466,-0.5120036388887881,0.0,0.0,0.0,0.20693181542542027,0.978355366809392,0.0034362513045500917,0.00033564503067419954,0.00033564503067419954,0.0023361080710338758,0.00013317164497249432
1710501482113851084,3.809971050989506,-0.4459538723905567,0.0,0.0,0.0,0.20494408510410728,0.9787736827177366,0.003479451482201856,0.00046377358857432194,0.00046377358857432194,0.0026809247204088744,0.00013290666617662557
1710501482383841097,3.8865072916152075,-0.4026030728528061,0.0,0.0,0.0,0.20558638570949045,0.9786389722522338,0.0036066136634560777,0.0004242840378646874,0.0004242840378646874,0.0028205244897584808,0.00013321227170178418
1710501482666481237,3.95400513822202,-0.36887060320986487,0.0,0.0,0.0,0.20329173930091568,0.9791182097847065,0.003216016861866672,0.00026411030314364914,0.00026411030314364914,0.0030573421999463735,0.00013275607231454152
1710501483071758790,4.07657205121404,-0.32072934580407003,0.0,0.0,0.0,0.20518979993492362,0.9787222006282814,0.003499472710153036,0.0005585651978061629,0.0005585651978061629,0.002696685190631032,0.0001332329162080355
1710501483342113206,4.1521648916664,-0.27836949347261625,0.0,0.0,0.0,0.20442532695840857,0.9788821612931496,0.00330427429559179,0.0003859880265970356,0.0003859880265970356,0.0026680088955540297,0.00012114033378207786
1710501483612300809,4.218115487008295,-0.23605094472966898,0.0,0.0,0.0,0.2046833948588973,0.978828232055572,0.003282213223655818,0.00039662522131546027,0.00039662522131546027,0.0028279133824439763,0.0001329078323514564
1710501483894812895,4.3059048686363015,-0.20318846519836975,0.0,0.0,0.0,0.20348415159566385,0.979078240004032,0.0032470645674203646,0.0006196682340468019,0.0006196682340468019,0.0030943295279430723,0.0001683481002480517
1710501484164859444,4.364565440288117,-0.15529693739567124,0.0,0.0,0.0,0.2507285799115703,0.9680574255773917,0.0042260163178223144,0.0011569850805394502,0.0011569850805394502,0.0037422632318378753,0.00022768453955778457
1710501484435667355,4.4202335475869265,-0.10951422937350347,0.0,0.0,0.0,0.32019252401804194,0.9473524938284353,0.0031392310398456833,0.0002542312880574265,0.0002542312880574265,0.002994032775568743,0.0001687935282227136
1710501484705175354,4.4701851390768725,-0.07699584284816387,0.0,0.0,0.0,0.38156203715626474,0.9243432326799181,0.0033428400856010143,0.0003080370076792707,0.0003080370076792707,0.00297515975391552,0.00013296931974384838
1710501485123233311,4.536138842225227,0.0011243429251808004,0.0,0.0,0.0,0.47201379535784194,0.8815911620427495,0.0032660483418372847,0.0003907426595362968,0.0003907426595362968,0.003632526134315717,0.00013294555676779575
1710501485393673615,4.569239530905717,0.047645232570761524,0.0,0.0,0.0,0.529632564600613,0.8482271785993287,0.003095845427657879,0.00033688543354781325,0.00033688543354781325,0.0030810007824835007,0.00012110402775008604
1710501485663306779,4.594534369514151,0.10863394895714445,0.0,0.0,0.0,0.5858059907148372,0.8104513194773688,0.0032021618278331846,0.00037268580241476965,0.00037268580241476965,0.0034231150589999976,0.00012103063710388282
1710501485945861253,4.602812721652996,0.17466085202949838,0.0,0.0,0.0,0.6383424687598783,0.76975248786707,0.0030553121156972353,0.0003514942924701176,0.0003514942924701176,0.004017722750298976,0.00022809851762585747
1710501486216252669,4.610331745011467,0.23805798960151928,0.0,0.0,0.0,0.6892965539026508,0.724479303208815,0.0031475430622674005,0.00014539754309436542,0.00014539754309436542,0.004146865532397577,0.00022789562376104237
